"Column0","INTPTLAT","INTPTLON","Children","Elderly","Poverty","Elevation","SeaLevelRise","Precipitation","Diabetes","MentalHealth","Asthma","Disability","HousingQuality","Homeless","LivAlone","prediction","FloodHealthIndex","Cluster"
230,37.7739838,-122.4494251,0.0668600811711,0.141000062558,0.12548406258899997,529.939,0,0.0017719199999999956,4.162599999999997,8.816599999999994,2.2233999999999994,0.121000036924,6.6575999999999915,2.1589,0.502000152241,47.86025144612637,37.199799999999996,"cluster_4"
231,37.753104099999995,-122.4174289,0.084950474928,0.06024110399999999,0.21340172039999997,-9.19874000000003,0.392933,0.021736699999999994,2.692599999999999,4.026199999999992,1.2785999999999993,0.04685419200000001,0.36332799999999565,19.046800000000005,0.3528407519999999,49.85773373443648,64.219,"cluster_3"
232,37.7927151,-122.4006298,0.07074581413539997,0.11799966496,0.190439454377,156.29499999999996,0,0.0036633699999999974,5.899999999999994,5.439999999999993,3.0755999999999997,0.0569998370435,10.842899999999993,2.1589,0.430998783604,49.583188024695986,42.5196,"cluster_4"
233,37.7646711,-122.4739229,0.18732999999999997,0.215,0.07986099999999996,240.59199999999998,0,0.002884599999999985,4.702899999999996,8.314799999999995,2.701499999999999,0.083,4.345929999999996,0.2605999999999985,0.13899999999999998,42.396245379306926,32.6197,"cluster_2"
234,37.74190409999999,-122.4804733,0.116653,0.17199999999999993,0.29054199999999997,200.305,0,0.0030339399999999906,4.299999999999992,12.689999999999996,2.7108999999999996,0.092,3.241489999999989,4.6154,0.325,44.52624052614194,43.233000000000004,"cluster_4"
235,37.755169599999995,-122.4098238,0.056162904253099964,0.123999880804,0.46153765952000003,94.26889999999997,0,0.0032009599999999936,7.899999999999991,30.470000000000002,3.8246999999999987,0.21899923469600002,16.971099999999986,19.2682,0.593999851198,57.35896336821421,69.1329,"cluster_1"
236,37.7382441,-122.4714869,0.044489043528199976,0.074000035833,0.20369605863299997,153.545,0,0,6.399999999999998,14.389499999999996,3.6511999999999993,0.037000028799699984,5.835909999999993,2.4510000000000005,0.415000163394,43.13742376203194,34.53980000000001,"cluster_2"
237,37.783410499999995,-122.4167036,0.14693259358100003,0.14999957415999998,0.40240383469800006,177.47999999999996,0,0.006313949999999995,8.204199999999993,14.283599999999996,4.4876,0.108999690792,4.269859999999987,0.5206999999999999,0.15199957396499997,48.71481993515792,55.2796,"cluster_3"
238,37.786235899999994,-122.4189603,0.07989300153109999,0.12400000313499997,0.509706010019,7.832919999999959,0,0.020516399999999994,16.0115,62.0535,10.5741,0.238000004961,10.240599999999999,15.8921,0.522000022106,61.36826239564109,83.48599999999999,"cluster_1"
239,37.789562399999994,-122.4237457,0.10983410363399997,0.141000177293,0.5508626611,24.476299999999938,0,0.0011538399999999878,16.008499999999994,62.06329999999999,10.5882,0.22700030878499997,2.968609999999989,19.2683,0.609001020911,63.47532616730548,71.84619999999998,"cluster_1"
240,37.770286799999994,-122.4300334,0.11706000000000001,0.09599999999999996,0.755098,55.391499999999965,0,0.007243789999999987,12.973199999999995,52.685399999999994,9.9277,0.22299999999999998,8.629989999999985,19.2683,0.551,62.135275390594174,78.81279999999998,"cluster_1"
241,37.73672919999999,-122.4152805,0.137712,0.09899999999999998,0.13418099999999997,253.40399999999994,0,0.001444599999999997,5.899999999999994,5.439999999999993,3.0755999999999997,0.04199999999999999,6.6354399999999965,2.1589,0.4,45.24966836392989,29.213099999999994,"cluster_2"
242,37.750904399999996,-122.4272964,0.085447829104,0.08799982399999996,0.26993146013599995,265.222,0,0.002335579999999995,4.290299999999998,8.313299999999993,2.795599999999999,0.085999828,10.375099999999984,3.798799999999999,0.41999916,47.16700632751491,37.8531,"cluster_4"
243,37.77272239999999,-122.42470810000002,0.15826590288099998,0.178999798022,0.4965762871,47.83709999999999,0,0,23.2,38.57999999999999,16.1156,0.10699987533499998,1.8666599999999964,17.613,0.166999868577,58.06700534272023,59.25299999999999,"cluster_3"
244,37.768089,-122.4003072,0.211964236672,0.14675826262899996,0.287944609555,277.546,0,0.0032255799999999922,8.182599999999995,14.2497,4.4739,0.08569108388919998,2.296589999999994,0.5206999999999999,0.139863612656,47.99715098132669,42.96640000000001,"cluster_4"
245,37.77718509999999,-122.48559770000001,0.195712,0.154,0.16022899999999995,411.6,0,0.002455939999999996,6.399599999999995,10.719299999999992,2.4981,0.06700000000000002,0.9633909999999852,0.2605999999999985,0.17899999999999996,43.58624389195532,23.973099999999995,"cluster_2"
246,37.78771209999999,-122.4167277,0.028312858434999998,0.12699936500000003,0.269045654765,171.31299999999996,0,0,7.886499999999995,30.274200000000004,3.822999999999999,0.10999944999999998,10.602199999999996,4.937399999999999,0.5859970700000001,52.79869367936103,52.1465,"cluster_0"
247,37.7878274,-122.38993800000001,0.09332499999999999,0.174,0.267211,165.258,0,0,6.692999999999998,17.5053,4.2313,0.09599999999999997,9.227219999999987,4.937399999999999,0.42299999999999993,52.60357159717278,53.83980000000001,"cluster_3"
248,37.718086899999996,-122.4048062,0.12207640480799999,0.152001699531,0.28571714532299997,179.68000000000004,0,0.0014716399999999926,4.299999999999992,8.279999999999998,2.8093,0.114001243632,2.569749999999994,1.876099999999999,0.273003128641,44.94348854771397,40.266400000000004,"cluster_4"
249,37.7804025,-122.425374,0.06064864052239997,0.185777830952,0.15946663653199997,-6.449320000000014,0.07762329999999999,0.0007582369999999959,7.6793,29.5442,3.7997,0.03656270437429997,9.29324999999999,0.3407999999999995,0.574132503857,49.486797338772874,57.1994,"cluster_3"
250,37.7243172,-122.4318191,0.17400613229800002,0.212000151839,0.05737305640009999,266.03799999999995,0,0.0026224599999999858,4.700299999999995,8.310499999999998,2.7004999999999986,0.09000005861689997,2.391209999999985,0.2605999999999985,0.21200009816599996,42.26395657852838,30.626399999999997,"cluster_2"
251,37.709221,-122.46370910000002,0.0965520047653,0.20100023290199998,0.22546410070399997,180.72200000000004,0,0,7.899999999999991,30.470000000000002,3.8246999999999987,0.11500012697700002,3.407499999999994,3.2144000000000004,0.616000453961,46.39938293219975,45.8665,"cluster_0"
252,37.73833239999999,-122.4619897,0.13498901444,0.139000022835,0.18922105697600003,201.87800000000001,0,0.0034307199999999895,3.2138999999999927,6.715599999999996,1.9290999999999991,0.09600001906850002,5.230619999999983,0.3447999999999998,0.41700008051199994,43.5522540684578,34.233000000000004,"cluster_2"
253,37.7639764,-122.4240161,0.169815,0.13100000000000003,0.371619,159.05899999999994,0,0.002829649999999997,8.199999999999998,14.279999999999998,4.483399999999999,0.09499999999999999,5.409049999999993,0.5206999999999999,0.15399999999999991,46.87799416545698,52.6063,"cluster_0"
254,37.80200309999999,-122.40507790000001,0.07423504713629997,0.11000005835599999,0.175168110375,39.87589999999996,0,0.008783169999999995,6.172899999999994,6.5177,3.2004,0.14000004955799997,14.332199999999993,2.1589,0.495000251706,50.96276998527408,53.846099999999986,"cluster_3"
255,37.79072779999999,-122.40806270000002,0.095305,0.102,0.23774099999999995,210.42400000000004,0,0.012819199999999989,6.399999999999998,14.389999999999993,3.6513,0.098,6.481479999999997,3.798799999999999,0.360001038314,50.37461011175378,48.53959999999999,"cluster_0"
